date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
1988-01-01,30.8,24.1,27.5,1.2,17.2,19.18,Recife,Nordeste
1988-01-02,31.4,25.1,28.0,0.4,20.1,21.83,Recife,Nordeste
1988-01-03,30.9,24.9,27.6,2.0,16.9,22.16,Recife,Nordeste
1988-01-04,29.4,25.3,27.2,2.6,20.6,19.2,Recife,Nordeste
1988-01-05,30.3,25.0,27.0,0.1,18.1,20.12,Recife,Nordeste
1988-01-06,31.0,24.7,27.2,0.0,14.8,21.57,Recife,Nordeste
1988-01-07,32.1,24.4,27.8,0.0,17.7,22.05,Recife,Nordeste
1988-01-08,30.9,25.6,27.8,1.3,17.1,21.91,Recife,Nordeste
1988-01-09,30.6,24.5,27.2,0.1,15.9,21.24,Recife,Nordeste
1988-01-10,30.0,24.6,26.9,3.2,15.9,19.87,Recife,Nordeste
1988-01-11,29.3,24.2,26.5,3.7,16.8,16.08,Recife,Nordeste
1988-01-12,29.4,24.0,26.1,4.2,13.5,17.15,Recife,Nordeste
1988-01-13,29.5,24.3,26.7,4.0,23.2,22.54,Recife,Nordeste
1988-01-14,29.9,24.9,27.0,0.7,20.2,23.95,Recife,Nordeste
1988-01-15,29.7,24.9,26.7,2.6,17.1,19.61,Recife,Nordeste
1988-01-16,30.2,24.5,27.0,0.8,17.6,22.51,Recife,Nordeste
1988-01-17,29.5,24.7,27.0,1.8,17.9,20.64,Recife,Nordeste
1988-01-18,30.1,25.2,27.4,0.3,18.8,23.49,Recife,Nordeste
1988-01-19,29.5,25.1,27.1,1.4,19.2,21.98,Recife,Nordeste
1988-01-20,29.7,25.1,27.0,0.8,15.3,21.61,Recife,Nordeste
1988-01-21,29.2,24.4,26.8,2.2,14.0,19.58,Recife,Nordeste
1988-01-22,30.3,25.1,27.2,0.0,17.5,22.77,Recife,Nordeste
1988-01-23,29.7,24.4,26.7,1.9,14.2,20.89,Recife,Nordeste
1988-01-24,30.6,24.3,27.2,1.3,16.9,23.33,Recife,Nordeste
1988-01-25,28.5,24.8,26.7,1.0,18.9,19.07,Recife,Nordeste
1988-01-26,29.7,24.1,26.8,1.3,15.1,21.81,Recife,Nordeste
1988-01-27,30.4,24.5,27.2,0.2,14.8,19.63,Recife,Nordeste
1988-01-28,32.0,25.0,28.0,0.0,18.0,26.25,Recife,Nordeste
1988-01-29,30.7,24.9,27.6,1.4,17.4,20.03,Recife,Nordeste
1988-01-30,30.8,25.6,27.7,0.0,16.2,23.92,Recife,Nordeste
1988-01-31,31.9,25.3,28.1,0.0,17.4,26.33,Recife,Nordeste
1988-02-01,31.9,25.4,28.1,0.0,18.4,25.25,Recife,Nordeste
1988-02-02,30.8,26.0,27.8,1.5,21.1,18.38,Recife,Nordeste
1988-02-03,31.2,25.9,28.2,0.3,18.8,21.07,Recife,Nordeste
1988-02-04,31.0,25.7,27.9,2.8,19.4,22.98,Recife,Nordeste
1988-02-05,30.4,24.8,27.4,3.5,17.4,21.73,Recife,Nordeste
1988-02-06,30.0,25.5,27.3,1.8,21.9,19.97,Recife,Nordeste
1988-02-07,31.2,25.2,27.7,0.0,16.8,23.41,Recife,Nordeste
1988-02-08,30.7,23.9,27.2,1.3,14.4,22.41,Recife,Nordeste
1988-02-09,30.3,24.9,27.5,1.6,16.8,23.08,Recife,Nordeste
1988-02-10,30.9,25.1,27.5,0.1,17.1,25.47,Recife,Nordeste
1988-02-11,30.8,24.4,27.2,0.0,16.2,25.52,Recife,Nordeste
1988-02-12,31.7,23.8,27.5,0.0,16.3,21.87,Recife,Nordeste
1988-02-13,32.0,25.0,28.2,0.6,16.7,23.19,Recife,Nordeste
1988-02-14,30.5,25.4,27.4,2.3,16.3,20.65,Recife,Nordeste
1988-02-15,30.0,24.1,26.8,2.2,16.8,22.38,Recife,Nordeste
1988-02-16,30.0,24.1,26.5,6.6,19.6,20.76,Recife,Nordeste
1988-02-17,29.1,24.5,26.7,4.4,15.1,17.91,Recife,Nordeste
1988-02-18,29.5,24.3,26.9,2.9,15.9,19.33,Recife,Nordeste
1988-02-19,30.9,25.1,27.5,1.9,16.5,21.89,Recife,Nordeste
1988-02-20,29.0,24.0,26.8,3.0,18.0,20.18,Recife,Nordeste
1988-02-21,31.0,25.9,27.9,0.1,19.4,23.61,Recife,Nordeste
1988-02-22,30.5,25.4,27.5,0.3,16.9,18.49,Recife,Nordeste
1988-02-23,30.4,24.7,27.4,1.0,15.0,20.92,Recife,Nordeste
1988-02-24,31.0,24.6,27.1,10.8,16.1,21.23,Recife,Nordeste
1988-02-25,29.5,24.3,26.5,10.7,16.6,15.72,Recife,Nordeste
1988-02-26,29.3,25.4,27.2,3.4,18.1,21.2,Recife,Nordeste
1988-02-27,29.1,25.9,27.4,2.3,16.9,20.87,Recife,Nordeste
1988-02-28,30.1,25.2,27.2,1.9,18.1,19.62,Recife,Nordeste
