date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
2000-01-01,23.0,18.7,19.8,28.0,14.8,6.6,Belo Horizonte,Sudeste
2000-01-02,21.2,18.8,19.8,38.7,16.6,4.87,Belo Horizonte,Sudeste
2000-01-03,23.8,18.7,20.6,11.9,20.5,8.87,Belo Horizonte,Sudeste
2000-01-04,24.4,18.3,21.2,2.7,10.9,13.47,Belo Horizonte,Sudeste
2000-01-05,26.4,17.8,22.1,0.3,13.5,24.18,Belo Horizonte,Sudeste
2000-01-06,27.2,17.6,22.3,0.0,8.1,26.14,Belo Horizonte,Sudeste
2000-01-07,26.7,15.9,21.4,0.0,10.8,30.24,Belo Horizonte,Sudeste
2000-01-08,25.5,17.4,21.3,0.7,16.1,24.14,Belo Horizonte,Sudeste
2000-01-09,26.4,16.8,21.4,0.0,13.5,28.82,Belo Horizonte,Sudeste
2000-01-10,26.8,17.6,21.7,0.0,12.4,29.71,Belo Horizonte,Sudeste
2000-01-11,27.3,18.0,21.9,0.0,10.1,29.18,Belo Horizonte,Sudeste
2000-01-12,27.7,15.0,21.5,0.0,8.8,29.82,Belo Horizonte,Sudeste
2000-01-13,29.0,16.2,22.9,0.0,8.7,28.95,Belo Horizonte,Sudeste
2000-01-14,29.4,18.0,24.0,0.0,7.7,28.16,Belo Horizonte,Sudeste
2000-01-15,30.2,18.3,24.7,0.0,9.0,27.37,Belo Horizonte,Sudeste
2000-01-16,29.1,19.9,24.0,0.7,8.4,17.67,Belo Horizonte,Sudeste
2000-01-17,25.9,20.3,22.7,16.5,7.9,13.55,Belo Horizonte,Sudeste
2000-01-18,28.3,19.3,23.2,16.6,8.7,21.73,Belo Horizonte,Sudeste
2000-01-19,27.7,19.6,23.1,19.0,7.3,20.49,Belo Horizonte,Sudeste
2000-01-20,24.8,19.6,21.6,30.1,7.7,13.38,Belo Horizonte,Sudeste
2000-01-21,25.2,18.1,21.1,5.2,7.9,18.92,Belo Horizonte,Sudeste
