date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
2014-01-01,30.3,24.5,26.7,1.5,11.5,18.19,Cuiabá,Centro-Oeste
2014-01-02,32.1,23.8,27.6,0.7,10.7,24.23,Cuiabá,Centro-Oeste
2014-01-03,33.1,23.9,28.1,3.4,8.8,26.0,Cuiabá,Centro-Oeste
2014-01-04,31.4,23.5,26.5,5.6,10.7,22.91,Cuiabá,Centro-Oeste
2014-01-05,31.8,22.8,26.5,4.8,11.3,24.62,Cuiabá,Centro-Oeste
2014-01-06,30.6,23.0,26.2,12.8,11.2,22.76,Cuiabá,Centro-Oeste
2014-01-07,30.4,23.6,26.0,7.6,9.3,23.37,Cuiabá,Centro-Oeste
2014-01-08,30.4,23.2,26.2,13.7,6.4,23.96,Cuiabá,Centro-Oeste
2014-01-09,31.1,22.8,26.4,3.7,7.9,23.68,Cuiabá,Centro-Oeste
2014-01-10,30.7,23.9,27.0,1.1,8.4,22.67,Cuiabá,Centro-Oeste
2014-01-11,30.9,23.1,26.6,8.1,10.1,22.69,Cuiabá,Centro-Oeste
2014-01-12,31.1,22.9,26.7,2.6,6.4,25.31,Cuiabá,Centro-Oeste
2014-01-13,31.1,23.6,26.8,1.5,6.3,23.94,Cuiabá,Centro-Oeste
2014-01-14,30.7,23.8,26.0,11.0,10.9,21.71,Cuiabá,Centro-Oeste
2014-01-15,30.9,23.0,26.5,11.1,8.5,25.24,Cuiabá,Centro-Oeste
2014-01-16,31.5,22.7,26.6,11.1,7.1,23.99,Cuiabá,Centro-Oeste
2014-01-17,30.9,23.7,27.0,16.5,10.9,21.74,Cuiabá,Centro-Oeste
2014-01-18,31.4,24.4,27.4,5.4,9.2,22.23,Cuiabá,Centro-Oeste
2014-01-19,30.0,24.2,26.5,15.7,9.2,18.7,Cuiabá,Centro-Oeste
2014-01-20,29.1,23.1,25.4,13.6,13.5,15.57,Cuiabá,Centro-Oeste
2014-01-21,27.4,23.1,24.7,24.2,11.2,8.5,Cuiabá,Centro-Oeste
2014-01-22,27.8,23.3,24.7,26.4,13.9,9.94,Cuiabá,Centro-Oeste
2014-01-23,28.1,22.8,25.1,1.9,8.8,10.68,Cuiabá,Centro-Oeste
2014-01-24,27.6,22.7,25.0,15.1,10.8,13.38,Cuiabá,Centro-Oeste
2014-01-25,26.7,22.8,24.1,23.8,8.0,9.24,Cuiabá,Centro-Oeste
2014-01-26,27.0,22.2,24.6,3.7,9.9,10.39,Cuiabá,Centro-Oeste
2014-01-27,31.0,22.0,25.9,0.5,15.4,25.95,Cuiabá,Centro-Oeste
2014-01-28,31.8,20.9,26.4,0.2,8.9,27.28,Cuiabá,Centro-Oeste
2014-01-29,30.3,22.2,26.1,3.1,10.2,25.82,Cuiabá,Centro-Oeste
2014-01-30,31.1,22.0,26.5,6.8,10.6,25.49,Cuiabá,Centro-Oeste
2014-01-31,31.1,22.6,26.4,5.6,6.2,25.58,Cuiabá,Centro-Oeste
2014-02-01,30.8,23.4,26.6,6.8,8.6,24.24,Cuiabá,Centro-Oeste
