date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
2020-01-01,28.5,24.1,26.2,7.8,13.3,12.62,Fortaleza,Nordeste
2020-01-02,29.1,24.4,26.8,7.3,17.7,19.29,Fortaleza,Nordeste
2020-01-03,29.6,25.1,27.4,3.7,19.8,21.77,Fortaleza,Nordeste
2020-01-04,30.0,26.1,27.7,0.9,17.3,23.63,Fortaleza,Nordeste
2020-01-05,30.2,25.9,27.6,0.0,16.7,20.38,Fortaleza,Nordeste
2020-01-06,29.6,25.0,27.3,1.9,17.7,22.31,Fortaleza,Nordeste
2020-01-07,29.8,25.2,27.2,4.4,14.8,22.02,Fortaleza,Nordeste
2020-01-08,28.6,24.9,26.6,8.0,11.5,18.19,Fortaleza,Nordeste
2020-01-09,28.2,24.0,25.7,12.2,10.9,16.74,Fortaleza,Nordeste
2020-01-10,27.2,23.9,25.5,36.4,10.7,12.61,Fortaleza,Nordeste
2020-01-11,29.0,24.0,26.8,8.0,20.8,21.05,Fortaleza,Nordeste
2020-01-12,30.0,25.6,27.5,1.5,21.0,24.96,Fortaleza,Nordeste
2020-01-13,29.0,25.2,27.0,2.4,18.3,19.25,Fortaleza,Nordeste
2020-01-14,28.3,25.1,26.7,5.4,15.9,20.15,Fortaleza,Nordeste
2020-01-15,28.8,24.6,26.6,4.1,18.7,20.8,Fortaleza,Nordeste
2020-01-16,29.9,25.1,27.3,2.6,19.0,20.78,Fortaleza,Nordeste
2020-01-17,29.9,26.3,27.6,4.0,19.1,21.41,Fortaleza,Nordeste
2020-01-18,29.8,24.8,27.0,13.3,21.1,17.71,Fortaleza,Nordeste
2020-01-19,29.8,25.9,27.6,1.2,22.3,22.88,Fortaleza,Nordeste
2020-01-20,29.8,26.0,27.6,1.1,16.6,23.62,Fortaleza,Nordeste
2020-01-21,29.9,26.0,27.7,0.2,13.8,22.41,Fortaleza,Nordeste
2020-01-22,30.1,25.3,27.7,2.7,18.8,19.63,Fortaleza,Nordeste
2020-01-23,30.0,25.1,27.6,5.8,19.1,20.73,Fortaleza,Nordeste
2020-01-24,30.9,26.8,28.4,0.0,18.4,23.84,Fortaleza,Nordeste
2020-01-25,30.7,26.4,28.3,2.4,21.4,22.94,Fortaleza,Nordeste
2020-01-26,29.3,24.8,27.3,20.5,19.9,17.97,Fortaleza,Nordeste
2020-01-27,30.1,25.3,27.4,3.9,21.9,21.14,Fortaleza,Nordeste
2020-01-28,29.0,24.6,26.5,12.2,13.5,14.92,Fortaleza,Nordeste
2020-01-29,29.6,25.1,27.5,8.5,14.5,23.03,Fortaleza,Nordeste
2020-01-30,29.5,24.1,26.6,12.9,18.4,17.25,Fortaleza,Nordeste
2020-01-31,27.2,23.9,25.5,25.8,13.8,8.33,Fortaleza,Nordeste
2020-02-01,30.6,23.8,27.1,2.9,13.2,24.13,Fortaleza,Nordeste
2020-02-02,29.0,24.2,26.8,12.2,13.9,21.4,Fortaleza,Nordeste
2020-02-03,29.0,24.7,26.9,5.9,15.7,19.58,Fortaleza,Nordeste
2020-02-04,28.0,25.0,26.1,16.0,15.9,17.76,Fortaleza,Nordeste
2020-02-05,27.1,24.1,25.4,20.4,15.3,11.06,Fortaleza,Nordeste
2020-02-06,28.9,23.4,25.9,5.5,12.7,19.47,Fortaleza,Nordeste
2020-02-07,29.8,25.4,27.5,1.8,18.0,24.51,Fortaleza,Nordeste
2020-02-08,30.1,26.0,27.8,1.1,17.5,24.76,Fortaleza,Nordeste
2020-02-09,28.9,25.2,26.9,7.0,19.4,20.65,Fortaleza,Nordeste
2020-02-10,29.7,24.5,26.8,12.9,18.6,19.34,Fortaleza,Nordeste
2020-02-11,29.8,24.5,27.1,4.3,18.6,20.82,Fortaleza,Nordeste
2020-02-12,30.5,26.5,28.1,0.1,15.9,25.32,Fortaleza,Nordeste
2020-02-13,29.2,24.0,26.4,16.2,13.8,17.55,Fortaleza,Nordeste
