date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
2020-01-01,28.9,23.6,25.5,3.9,11.6,15.48,Belém,Norte
2020-01-02,27.0,23.8,25.2,7.3,12.4,9.46,Belém,Norte
2020-01-03,28.7,23.8,26.0,9.0,10.2,13.44,Belém,Norte
2020-01-04,28.0,24.2,25.9,15.3,10.2,14.57,Belém,Norte
2020-01-05,26.7,23.8,25.1,10.8,11.5,12.08,Belém,Norte
2020-01-06,27.6,23.5,25.2,9.4,8.8,13.16,Belém,Norte
2020-01-07,29.3,24.0,25.9,8.8,11.3,15.66,Belém,Norte
2020-01-08,28.5,24.4,25.6,13.3,12.6,13.97,Belém,Norte
2020-01-09,30.1,24.1,26.6,0.4,14.3,19.06,Belém,Norte
2020-01-10,29.2,24.4,26.4,4.7,13.3,18.13,Belém,Norte
2020-01-11,28.8,24.6,26.1,6.9,17.3,15.74,Belém,Norte
2020-01-12,27.6,23.6,25.3,8.8,8.2,16.44,Belém,Norte
2020-01-13,29.0,23.7,25.8,5.4,13.0,17.38,Belém,Norte
2020-01-14,29.1,23.6,25.9,17.7,9.4,17.78,Belém,Norte
2020-01-15,29.9,24.0,26.0,3.9,9.4,17.74,Belém,Norte
2020-01-16,31.7,24.4,26.7,5.0,11.9,19.34,Belém,Norte
2020-01-17,31.0,24.5,26.6,5.8,14.8,19.51,Belém,Norte
2020-01-18,29.7,24.4,26.4,9.8,13.6,20.08,Belém,Norte
2020-01-19,30.0,24.5,26.3,6.6,12.7,18.45,Belém,Norte
2020-01-20,27.6,24.0,25.7,5.8,11.8,10.96,Belém,Norte
2020-01-21,26.5,24.2,25.2,7.8,11.7,9.84,Belém,Norte
2020-01-22,27.5,23.9,25.6,2.1,13.9,8.55,Belém,Norte
2020-01-23,28.3,24.1,26.2,1.3,13.4,14.3,Belém,Norte
2020-01-24,30.3,24.7,26.5,7.4,13.6,18.4,Belém,Norte
2020-01-25,28.9,24.3,26.1,10.8,10.6,14.12,Belém,Norte
2020-01-26,30.4,24.4,26.5,22.4,13.0,17.38,Belém,Norte
2020-01-27,29.6,24.5,26.2,4.8,11.9,12.25,Belém,Norte
2020-01-28,29.6,24.5,26.0,16.6,15.9,15.16,Belém,Norte
2020-01-29,29.6,24.4,25.9,8.5,12.8,15.69,Belém,Norte
2020-01-30,30.5,24.0,26.3,7.2,13.0,17.7,Belém,Norte
2020-01-31,25.8,24.5,25.0,18.0,11.6,5.54,Belém,Norte
2020-02-01,30.0,24.0,26.3,1.7,18.4,20.3,Belém,Norte
2020-02-02,29.0,24.1,25.9,7.2,10.2,15.8,Belém,Norte
2020-02-03,29.6,24.3,26.2,12.0,13.7,18.94,Belém,Norte
2020-02-04,27.4,24.4,25.5,8.5,14.9,12.83,Belém,Norte
2020-02-05,27.9,23.5,25.3,17.3,13.7,15.93,Belém,Norte
2020-02-06,28.2,23.7,25.2,14.9,11.9,13.84,Belém,Norte
2020-02-07,28.2,23.7,25.3,29.5,13.4,16.36,Belém,Norte
2020-02-08,25.1,23.8,24.4,18.2,11.0,5.46,Belém,Norte
2020-02-09,29.4,23.0,25.4,9.3,11.5,15.53,Belém,Norte
2020-02-10,29.9,24.3,26.0,6.3,11.9,17.01,Belém,Norte
2020-02-11,30.1,24.4,26.2,10.4,14.1,17.49,Belém,Norte
2020-02-12,28.6,24.0,25.7,16.4,16.5,15.3,Belém,Norte
2020-02-13,29.5,24.0,26.2,11.3,12.4,18.72,Belém,Norte
2020-02-14,28.5,23.9,25.6,25.8,12.4,13.95,Belém,Norte
2020-02-15,29.5,23.9,25.6,8.8,13.8,15.24,Belém,Norte
2020-02-16,29.1,23.9,25.6,21.1,14.7,14.89,Belém,Norte
2020-02-17,29.0,24.0,25.7,20.7,13.1,16.6,Belém,Norte
2020-02-18,30.0,24.5,26.0,20.1,13.4,16.6,Belém,Norte
2020-02-19,26.9,24.2,25.5,13.1,11.0,9.82,Belém,Norte
2020-02-20,25.8,24.2,25.1,21.0,7.4,5.6,Belém,Norte
2020-02-21,27.6,24.0,25.7,1.6,8.4,10.5,Belém,Norte
2020-02-22,29.8,24.0,26.2,10.2,9.5,16.47,Belém,Norte
2020-02-23,31.6,23.8,27.1,11.1,14.3,20.48,Belém,Norte
2020-02-24,31.1,24.8,27.0,9.6,15.8,21.21,Belém,Norte
2020-02-25,29.6,24.7,26.4,14.8,12.6,16.11,Belém,Norte
2020-02-26,27.9,24.2,25.7,21.3,11.0,10.43,Belém,Norte
2020-02-27,29.1,24.1,26.0,60.8,15.9,17.09,Belém,Norte
2020-02-28,27.4,24.9,26.0,10.5,10.6,11.92,Belém,Norte
2020-02-29,27.0,23.6,25.0,10.4,8.4,8.94,Belém,Norte
2020-03-01,29.3,23.8,26.1,10.4,14.4,19.35,Belém,Norte
2020-03-02,28.2,23.9,25.7,23.3,10.8,14.97,Belém,Norte
2020-03-03,27.7,24.4,25.5,21.7,11.2,11.2,Belém,Norte
2020-03-04,27.6,24.0,25.7,9.6,12.6,12.01,Belém,Norte
2020-03-05,31.4,24.0,26.9,0.1,14.8,23.61,Belém,Norte
2020-03-06,28.9,24.6,26.2,8.4,16.9,16.77,Belém,Norte
2020-03-07,27.0,24.4,25.3,26.9,13.4,9.19,Belém,Norte
2020-03-08,29.6,24.2,25.8,18.5,13.6,17.44,Belém,Norte
2020-03-09,25.5,24.5,24.9,161.1,9.8,3.38,Belém,Norte
2020-03-10,26.0,24.1,24.9,10.6,10.9,8.8,Belém,Norte
2020-03-11,26.9,24.2,25.4,12.4,13.3,12.36,Belém,Norte
2020-03-12,27.5,24.1,25.5,21.7,6.2,10.58,Belém,Norte
2020-03-13,29.7,24.0,26.4,9.3,12.6,18.41,Belém,Norte
2020-03-14,29.1,24.0,25.9,20.9,14.3,14.68,Belém,Norte
2020-03-15,26.0,23.9,24.8,42.6,8.7,6.12,Belém,Norte
2020-03-16,30.1,23.5,26.1,3.7,10.8,13.86,Belém,Norte
2020-03-17,29.9,24.3,26.4,3.0,12.4,18.36,Belém,Norte
2020-03-18,31.0,23.9,26.5,6.9,11.4,20.02,Belém,Norte
2020-03-19,28.9,24.4,26.1,13.4,13.2,15.25,Belém,Norte
2020-03-20,26.8,24.5,25.3,10.8,15.8,12.57,Belém,Norte
2020-03-21,25.7,24.4,24.9,14.7,10.2,6.21,Belém,Norte
2020-03-22,29.1,24.0,26.0,3.4,8.7,17.16,Belém,Norte
2020-03-23,30.0,23.9,26.5,2.1,12.9,21.4,Belém,Norte
2020-03-24,30.5,24.9,27.0,8.3,14.8,21.59,Belém,Norte
2020-03-25,30.2,24.6,26.9,6.5,13.0,20.85,Belém,Norte
2020-03-26,30.1,24.8,26.6,3.0,10.5,16.35,Belém,Norte
2020-03-27,30.4,24.5,26.3,10.7,11.1,18.2,Belém,Norte
2020-03-28,30.6,24.1,26.1,6.0,13.0,13.87,Belém,Norte
2020-03-29,31.4,24.7,27.0,6.0,14.4,20.84,Belém,Norte
2020-03-30,30.5,24.5,26.3,31.5,13.3,17.92,Belém,Norte
2020-03-31,29.0,24.1,26.0,24.1,10.8,15.45,Belém,Norte
2020-04-01,29.2,24.4,25.9,13.5,16.1,14.44,Belém,Norte
2020-04-02,29.6,24.6,26.5,9.4,12.3,10.49,Belém,Norte
2020-04-03,28.6,24.6,26.2,11.4,12.7,14.21,Belém,Norte
2020-04-04,30.2,24.4,26.2,9.9,11.2,15.71,Belém,Norte
2020-04-05,30.5,24.3,26.4,8.4,12.8,15.75,Belém,Norte
2020-04-06,31.0,24.3,26.9,4.8,16.7,17.25,Belém,Norte
2020-04-07,30.8,25.2,26.9,10.0,13.0,17.33,Belém,Norte
2020-04-08,27.8,24.9,25.9,25.6,12.6,8.01,Belém,Norte
2020-04-09,31.9,24.5,26.9,7.0,12.7,19.81,Belém,Norte
2020-04-10,27.6,24.4,25.8,8.6,9.9,10.67,Belém,Norte
2020-04-11,30.3,24.6,26.2,11.8,9.0,13.4,Belém,Norte
2020-04-12,28.5,24.9,26.2,9.2,10.2,12.68,Belém,Norte
2020-04-13,28.2,24.4,26.0,17.7,16.6,14.21,Belém,Norte
2020-04-14,25.4,24.2,24.8,27.9,12.9,4.95,Belém,Norte
2020-04-15,28.5,23.7,26.0,3.0,9.2,13.46,Belém,Norte
2020-04-16,30.1,23.5,26.7,10.2,7.7,20.29,Belém,Norte
2020-04-17,25.4,23.8,24.5,42.8,8.5,4.37,Belém,Norte
2020-04-18,28.2,23.5,25.5,9.2,9.2,11.44,Belém,Norte
2020-04-19,29.9,23.3,25.9,20.9,13.0,18.97,Belém,Norte
2020-04-20,29.1,24.0,25.9,20.2,10.4,17.02,Belém,Norte
2020-04-21,28.4,24.5,26.1,38.6,12.8,13.97,Belém,Norte
2020-04-22,29.2,24.2,26.1,20.6,10.6,16.78,Belém,Norte
2020-04-23,27.3,24.3,25.5,21.7,10.8,9.42,Belém,Norte
2020-04-24,28.3,24.5,26.0,18.0,7.9,15.58,Belém,Norte
2020-04-25,30.3,24.9,27.1,6.4,10.3,20.02,Belém,Norte
2020-04-26,28.4,24.5,25.9,9.2,14.4,12.69,Belém,Norte
2020-04-27,29.5,24.4,26.3,2.9,12.6,16.55,Belém,Norte
2020-04-28,28.7,24.8,26.2,28.0,11.9,15.5,Belém,Norte
2020-04-29,29.8,24.6,26.3,19.5,15.4,17.04,Belém,Norte
2020-04-30,28.9,24.5,25.8,14.9,9.6,12.18,Belém,Norte
2020-05-01,30.1,24.3,26.1,23.5,11.9,15.15,Belém,Norte
2020-05-02,30.8,24.7,26.7,14.6,10.1,18.61,Belém,Norte
2020-05-03,31.1,24.5,26.8,7.0,13.0,17.3,Belém,Norte
2020-05-04,30.4,24.5,26.8,6.3,12.6,18.85,Belém,Norte
2020-05-05,30.8,24.9,26.7,13.8,14.6,15.01,Belém,Norte
2020-05-06,31.4,25.0,27.4,1.5,15.6,19.09,Belém,Norte
2020-05-07,31.0,24.7,27.1,5.8,8.7,18.98,Belém,Norte
2020-05-08,30.0,24.7,26.9,2.8,8.4,14.15,Belém,Norte
2020-05-09,29.9,25.1,26.9,4.6,10.9,18.91,Belém,Norte
2020-05-10,30.1,24.5,26.4,17.3,12.1,17.98,Belém,Norte
2020-05-11,30.5,24.6,26.6,4.4,13.0,17.92,Belém,Norte
2020-05-12,31.0,24.8,26.9,5.8,14.2,20.61,Belém,Norte
2020-05-13,31.1,24.4,27.2,1.0,14.6,19.49,Belém,Norte
2020-05-14,31.4,24.6,27.6,5.2,11.8,19.48,Belém,Norte
2020-05-15,28.6,25.3,26.3,8.8,10.1,10.7,Belém,Norte
2020-05-16,30.5,24.5,26.5,6.5,11.8,18.08,Belém,Norte
2020-05-17,30.1,25.0,26.5,11.8,10.6,16.41,Belém,Norte
2020-05-18,31.4,24.5,27.4,5.4,11.5,19.46,Belém,Norte
2020-05-19,31.6,24.3,27.1,3.4,15.0,20.16,Belém,Norte
2020-05-20,30.9,24.5,27.2,3.6,14.5,20.29,Belém,Norte
2020-05-21,29.7,24.4,26.1,5.4,14.0,12.19,Belém,Norte
2020-05-22,28.6,24.4,25.9,7.9,15.0,12.39,Belém,Norte
