date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
1980-01-01,24.1,20.8,22.0,16.6,19.4,6.37,Rio de Janeiro,Sudeste
1980-01-02,23.9,20.0,21.7,2.2,12.1,12.32,Rio de Janeiro,Sudeste
1980-01-03,26.0,18.4,22.1,0.0,13.8,29.23,Rio de Janeiro,Sudeste
1980-01-04,26.6,18.9,22.6,0.0,12.4,26.32,Rio de Janeiro,Sudeste
1980-01-05,26.4,19.6,22.9,0.2,14.8,25.03,Rio de Janeiro,Sudeste
1980-01-06,28.2,19.0,23.7,0.0,14.0,31.37,Rio de Janeiro,Sudeste
1980-01-07,31.3,20.3,25.9,0.2,10.9,26.07,Rio de Janeiro,Sudeste
1980-01-08,31.8,22.9,26.6,0.9,10.8,22.72,Rio de Janeiro,Sudeste
1980-01-09,31.3,22.8,26.7,1.1,11.7,23.31,Rio de Janeiro,Sudeste
1980-01-10,33.0,23.1,27.3,0.0,14.6,24.75,Rio de Janeiro,Sudeste
1980-01-11,32.3,23.8,26.9,12.1,12.4,20.16,Rio de Janeiro,Sudeste
1980-01-12,27.0,22.8,24.1,33.2,7.8,14.94,Rio de Janeiro,Sudeste
1980-01-13,24.5,22.2,23.0,15.2,8.4,6.85,Rio de Janeiro,Sudeste
1980-01-14,26.3,21.6,23.6,10.8,13.8,17.6,Rio de Janeiro,Sudeste
1980-01-15,26.1,22.0,23.6,8.1,13.2,16.05,Rio de Janeiro,Sudeste
1980-01-16,25.1,21.6,23.3,7.3,5.4,5.38,Rio de Janeiro,Sudeste
1980-01-17,26.0,22.4,24.0,19.2,7.6,8.01,Rio de Janeiro,Sudeste
1980-01-18,28.1,22.9,25.1,8.2,7.9,11.67,Rio de Janeiro,Sudeste
1980-01-19,32.4,23.3,27.1,1.3,12.7,21.06,Rio de Janeiro,Sudeste
1980-01-20,33.5,24.2,28.1,14.1,8.6,27.21,Rio de Janeiro,Sudeste
1980-01-21,30.4,24.0,26.7,9.8,6.0,20.6,Rio de Janeiro,Sudeste
1980-01-22,30.9,23.8,26.8,9.2,8.9,18.14,Rio de Janeiro,Sudeste
1980-01-23,33.3,23.8,28.3,3.7,9.8,26.9,Rio de Janeiro,Sudeste
1980-01-24,34.3,24.2,28.9,5.6,13.2,26.17,Rio de Janeiro,Sudeste
1980-01-25,31.8,25.0,27.5,20.9,8.3,20.01,Rio de Janeiro,Sudeste
1980-01-26,30.5,24.0,26.3,32.8,10.1,17.18,Rio de Janeiro,Sudeste
