date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
1988-01-01,24.6,19.8,21.4,11.9,16.4,14.22,Brasília,Centro-Oeste
1988-01-02,22.6,18.8,20.4,5.7,15.5,9.36,Brasília,Centro-Oeste
1988-01-03,25.7,18.9,21.8,6.5,14.6,20.92,Brasília,Centro-Oeste
1988-01-04,25.9,19.0,21.7,1.8,13.5,19.07,Brasília,Centro-Oeste
1988-01-05,27.2,19.3,22.5,0.4,13.8,25.06,Brasília,Centro-Oeste
1988-01-06,26.9,18.6,22.5,0.7,10.5,22.39,Brasília,Centro-Oeste
1988-01-07,27.4,19.7,22.9,4.0,8.5,22.12,Brasília,Centro-Oeste
1988-01-08,27.0,18.1,22.1,12.6,12.7,21.47,Brasília,Centro-Oeste
1988-01-09,23.3,18.7,20.9,6.0,10.3,10.11,Brasília,Centro-Oeste
1988-01-10,23.7,18.3,20.5,15.5,13.4,14.91,Brasília,Centro-Oeste
1988-01-11,24.6,17.6,20.0,17.2,14.2,16.37,Brasília,Centro-Oeste
1988-01-12,24.9,17.9,20.2,20.0,9.2,17.96,Brasília,Centro-Oeste
1988-01-13,24.9,18.0,21.0,11.1,10.5,18.14,Brasília,Centro-Oeste
1988-01-14,27.0,18.1,22.4,0.4,14.0,25.11,Brasília,Centro-Oeste
1988-01-15,27.6,18.3,22.8,0.0,16.3,23.74,Brasília,Centro-Oeste
1988-01-16,29.2,19.3,23.8,0.0,14.0,30.67,Brasília,Centro-Oeste
1988-01-17,28.5,19.0,23.8,0.0,15.0,27.94,Brasília,Centro-Oeste
1988-01-18,27.6,18.3,23.0,0.6,17.1,25.48,Brasília,Centro-Oeste
1988-01-19,27.5,19.0,23.3,0.1,13.5,25.36,Brasília,Centro-Oeste
1988-01-20,27.7,19.1,23.5,0.3,9.6,24.47,Brasília,Centro-Oeste
1988-01-21,27.0,18.3,22.9,1.1,11.8,24.32,Brasília,Centro-Oeste
1988-01-22,27.1,18.4,22.1,6.3,9.4,23.26,Brasília,Centro-Oeste
1988-01-23,27.7,18.7,23.0,0.9,10.1,22.78,Brasília,Centro-Oeste
1988-01-24,27.1,19.4,23.0,3.1,10.2,23.78,Brasília,Centro-Oeste
1988-01-25,27.8,18.7,23.1,0.0,12.1,25.11,Brasília,Centro-Oeste
1988-01-26,27.9,18.1,23.5,0.0,13.6,26.75,Brasília,Centro-Oeste
1988-01-27,28.9,18.2,23.8,0.0,13.4,25.32,Brasília,Centro-Oeste
1988-01-28,28.9,18.3,23.8,0.0,10.8,24.88,Brasília,Centro-Oeste
1988-01-29,27.8,18.4,23.2,2.8,10.1,23.96,Brasília,Centro-Oeste
1988-01-30,29.0,19.1,23.1,9.7,8.3,25.32,Brasília,Centro-Oeste
1988-01-31,29.7,19.3,24.2,2.4,7.1,25.72,Brasília,Centro-Oeste
1988-02-01,27.7,19.3,23.0,20.0,5.9,22.66,Brasília,Centro-Oeste
1988-02-02,26.3,18.9,22.4,14.0,8.1,18.36,Brasília,Centro-Oeste
1988-02-03,24.4,19.0,21.3,22.6,8.7,12.05,Brasília,Centro-Oeste
1988-02-04,24.5,18.8,20.9,21.8,5.7,14.13,Brasília,Centro-Oeste
1988-02-05,23.9,18.5,21.0,12.3,15.2,14.32,Brasília,Centro-Oeste
1988-02-06,26.1,18.9,21.8,6.0,9.4,18.94,Brasília,Centro-Oeste
1988-02-07,26.1,18.7,21.7,9.8,5.4,18.94,Brasília,Centro-Oeste
