date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
2000-01-01,28.3,24.6,26.0,16.8,6.6,11.26,Rio de Janeiro,Sudeste
2000-01-02,27.0,23.1,24.8,41.0,6.8,8.65,Rio de Janeiro,Sudeste
2000-01-03,27.8,22.5,24.8,13.3,8.4,9.26,Rio de Janeiro,Sudeste
2000-01-04,31.6,23.8,27.0,3.0,15.6,19.29,Rio de Janeiro,Sudeste
2000-01-05,32.6,23.2,27.9,0.0,12.3,26.88,Rio de Janeiro,Sudeste
2000-01-06,32.6,23.8,27.9,0.0,7.8,27.28,Rio de Janeiro,Sudeste
2000-01-07,31.3,23.0,27.0,0.0,12.3,26.21,Rio de Janeiro,Sudeste
2000-01-08,29.9,22.7,25.9,2.1,11.3,26.0,Rio de Janeiro,Sudeste
2000-01-09,29.9,21.9,25.8,0.0,13.4,25.45,Rio de Janeiro,Sudeste
2000-01-10,31.0,22.1,26.6,0.0,9.9,26.45,Rio de Janeiro,Sudeste
2000-01-11,33.1,22.0,27.4,0.0,12.2,30.3,Rio de Janeiro,Sudeste
2000-01-12,34.1,22.0,28.0,0.0,13.2,27.03,Rio de Janeiro,Sudeste
2000-01-13,34.1,24.2,29.2,0.3,8.1,26.05,Rio de Janeiro,Sudeste
2000-01-14,34.9,25.0,29.9,0.3,5.9,26.31,Rio de Janeiro,Sudeste
2000-01-15,34.4,25.2,29.6,18.1,5.6,26.19,Rio de Janeiro,Sudeste
2000-01-16,30.2,25.0,26.9,5.9,6.2,10.83,Rio de Janeiro,Sudeste
2000-01-17,33.4,24.6,28.9,0.7,7.3,26.56,Rio de Janeiro,Sudeste
2000-01-18,31.4,25.6,28.1,1.4,13.9,26.48,Rio de Janeiro,Sudeste
2000-01-19,29.2,24.0,26.1,9.4,11.0,19.81,Rio de Janeiro,Sudeste
2000-01-20,26.0,22.8,24.2,12.3,11.7,15.88,Rio de Janeiro,Sudeste
2000-01-21,27.7,21.6,24.2,1.3,12.2,22.78,Rio de Janeiro,Sudeste
2000-01-22,29.6,21.1,25.2,0.2,10.8,22.66,Rio de Janeiro,Sudeste
2000-01-23,29.8,22.3,25.7,1.9,8.7,23.1,Rio de Janeiro,Sudeste
2000-01-24,28.7,23.4,25.7,1.4,11.3,20.87,Rio de Janeiro,Sudeste
2000-01-25,30.5,23.2,26.6,1.8,11.7,22.38,Rio de Janeiro,Sudeste
2000-01-26,31.4,23.5,26.3,50.4,12.4,15.79,Rio de Janeiro,Sudeste
2000-01-27,23.8,21.4,22.7,19.0,8.7,3.63,Rio de Janeiro,Sudeste
2000-01-28,25.4,20.0,22.5,0.7,14.8,24.75,Rio de Janeiro,Sudeste
2000-01-29,25.9,18.8,22.4,0.0,10.2,19.21,Rio de Janeiro,Sudeste
2000-01-30,26.9,20.4,23.6,2.1,12.0,17.29,Rio de Janeiro,Sudeste
2000-01-31,29.1,23.0,25.4,13.2,10.6,17.81,Rio de Janeiro,Sudeste
2000-02-01,31.1,23.6,27.0,2.8,13.7,10.84,Rio de Janeiro,Sudeste
2000-02-02,27.6,23.5,25.4,10.0,14.6,21.24,Rio de Janeiro,Sudeste
2000-02-03,28.3,21.8,24.9,1.4,9.7,22.29,Rio de Janeiro,Sudeste
2000-02-04,34.5,22.4,28.0,0.9,12.0,23.01,Rio de Janeiro,Sudeste
2000-02-05,30.8,23.8,27.2,17.2,11.4,17.15,Rio de Janeiro,Sudeste
2000-02-06,25.5,23.1,23.9,14.7,8.1,7.08,Rio de Janeiro,Sudeste
2000-02-07,26.9,22.5,24.3,1.7,9.5,16.74,Rio de Janeiro,Sudeste
2000-02-08,25.8,21.6,23.8,5.3,5.4,7.29,Rio de Janeiro,Sudeste
2000-02-09,28.3,22.3,25.2,4.2,10.2,15.65,Rio de Janeiro,Sudeste
2000-02-10,29.4,23.5,26.4,0.0,8.5,9.99,Rio de Janeiro,Sudeste
2000-02-11,32.9,23.5,27.8,0.5,11.4,25.68,Rio de Janeiro,Sudeste
2000-02-12,31.9,23.8,27.4,1.6,11.2,20.7,Rio de Janeiro,Sudeste
2000-02-13,32.0,23.3,27.2,0.0,10.2,27.45,Rio de Janeiro,Sudeste
2000-02-14,32.8,23.7,27.7,0.0,10.5,24.45,Rio de Janeiro,Sudeste
2000-02-15,33.1,23.2,27.7,0.0,9.7,25.48,Rio de Janeiro,Sudeste
2000-02-16,29.6,23.2,25.5,18.1,11.5,19.97,Rio de Janeiro,Sudeste
2000-02-17,23.9,21.9,22.8,62.2,9.8,5.17,Rio de Janeiro,Sudeste
2000-02-18,24.2,20.9,22.5,7.3,12.0,11.81,Rio de Janeiro,Sudeste
2000-02-19,25.2,20.5,22.8,3.0,8.9,14.01,Rio de Janeiro,Sudeste
2000-02-20,25.3,20.5,23.1,1.2,12.9,18.22,Rio de Janeiro,Sudeste
2000-02-21,27.3,20.2,23.7,0.0,13.2,18.7,Rio de Janeiro,Sudeste
2000-02-22,29.7,21.4,25.2,0.9,10.7,24.56,Rio de Janeiro,Sudeste
2000-02-23,30.1,22.2,25.7,0.3,11.9,26.39,Rio de Janeiro,Sudeste
2000-02-24,32.2,22.8,27.0,0.2,7.2,25.64,Rio de Janeiro,Sudeste
2000-02-25,29.3,23.2,26.0,3.3,12.1,22.83,Rio de Janeiro,Sudeste
2000-02-26,29.7,22.4,25.7,1.7,9.4,20.48,Rio de Janeiro,Sudeste
2000-02-27,30.2,23.6,26.3,1.2,10.0,23.66,Rio de Janeiro,Sudeste
2000-02-28,31.8,22.9,27.0,1.3,11.2,25.44,Rio de Janeiro,Sudeste
2000-02-29,31.9,22.5,26.8,0.4,12.6,24.8,Rio de Janeiro,Sudeste
2000-03-01,30.5,22.2,26.1,1.4,12.2,23.97,Rio de Janeiro,Sudeste
2000-03-02,29.4,21.1,25.2,0.9,12.5,22.98,Rio de Janeiro,Sudeste
2000-03-03,29.8,21.6,25.3,0.7,11.0,23.02,Rio de Janeiro,Sudeste
2000-03-04,31.3,22.8,26.3,2.2,13.4,22.34,Rio de Janeiro,Sudeste
2000-03-05,31.8,21.9,26.7,0.1,12.4,23.65,Rio de Janeiro,Sudeste
2000-03-06,33.6,22.4,27.8,0.2,8.3,25.08,Rio de Janeiro,Sudeste
2000-03-07,32.5,22.9,26.6,12.7,14.3,19.28,Rio de Janeiro,Sudeste
2000-03-08,26.2,22.0,23.6,6.7,9.8,11.99,Rio de Janeiro,Sudeste
2000-03-09,26.7,19.5,23.2,0.0,11.9,20.02,Rio de Janeiro,Sudeste
2000-03-10,26.0,20.7,23.2,2.3,10.7,11.75,Rio de Janeiro,Sudeste
2000-03-11,25.1,21.6,23.0,36.4,7.6,9.69,Rio de Janeiro,Sudeste
2000-03-12,24.4,21.6,22.7,10.0,9.4,6.43,Rio de Janeiro,Sudeste
2000-03-13,25.7,20.1,22.8,0.0,11.2,19.14,Rio de Janeiro,Sudeste
2000-03-14,26.5,18.1,22.5,0.0,12.1,20.31,Rio de Janeiro,Sudeste
2000-03-15,27.4,21.3,24.3,0.0,12.8,19.72,Rio de Janeiro,Sudeste
2000-03-16,28.8,23.0,25.5,11.8,10.9,18.34,Rio de Janeiro,Sudeste
2000-03-17,28.5,23.3,25.6,7.7,8.4,14.39,Rio de Janeiro,Sudeste
2000-03-18,31.4,23.9,26.3,54.8,9.3,19.26,Rio de Janeiro,Sudeste
2000-03-19,25.0,23.2,24.0,38.4,9.2,4.03,Rio de Janeiro,Sudeste
2000-03-20,26.1,22.2,24.0,0.2,7.2,9.2,Rio de Janeiro,Sudeste
2000-03-21,26.0,22.3,24.1,2.2,9.4,11.78,Rio de Janeiro,Sudeste
2000-03-22,27.3,21.1,24.3,0.9,9.7,16.75,Rio de Janeiro,Sudeste
2000-03-23,27.4,22.2,24.5,4.0,10.1,14.54,Rio de Janeiro,Sudeste
2000-03-24,30.1,22.4,25.7,0.0,9.9,20.13,Rio de Janeiro,Sudeste
2000-03-25,29.2,23.1,25.5,7.2,12.4,19.49,Rio de Janeiro,Sudeste
2000-03-26,28.3,23.3,24.9,9.3,7.1,15.61,Rio de Janeiro,Sudeste
2000-03-27,31.1,22.7,26.1,0.0,9.0,21.17,Rio de Janeiro,Sudeste
2000-03-28,32.7,23.7,26.6,7.0,6.7,21.27,Rio de Janeiro,Sudeste
2000-03-29,27.3,22.9,24.4,17.4,7.3,11.9,Rio de Janeiro,Sudeste
2000-03-30,28.2,22.4,24.5,7.3,9.7,16.97,Rio de Janeiro,Sudeste
2000-03-31,28.5,22.1,24.9,6.3,8.4,17.78,Rio de Janeiro,Sudeste
2000-04-01,29.0,22.7,25.0,2.8,9.5,18.35,Rio de Janeiro,Sudeste
2000-04-02,26.2,22.2,23.2,15.3,14.5,12.44,Rio de Janeiro,Sudeste
2000-04-03,24.6,21.1,22.7,2.1,11.3,13.14,Rio de Janeiro,Sudeste
2000-04-04,25.3,19.7,22.0,0.4,12.4,15.62,Rio de Janeiro,Sudeste
2000-04-05,26.1,19.5,22.8,0.6,12.5,17.22,Rio de Janeiro,Sudeste
2000-04-06,25.8,20.0,22.6,2.9,11.5,15.06,Rio de Janeiro,Sudeste
2000-04-07,27.2,21.1,23.8,1.1,9.2,16.12,Rio de Janeiro,Sudeste
2000-04-08,27.8,20.8,24.1,1.1,7.8,16.04,Rio de Janeiro,Sudeste
2000-04-09,29.1,21.3,24.6,1.2,9.9,18.55,Rio de Janeiro,Sudeste
2000-04-10,28.5,20.9,24.4,0.0,9.9,19.27,Rio de Janeiro,Sudeste
2000-04-11,30.2,21.5,25.4,0.5,6.0,20.61,Rio de Janeiro,Sudeste
2000-04-12,30.7,23.4,26.2,7.9,6.5,19.78,Rio de Janeiro,Sudeste
2000-04-13,32.1,22.7,27.1,0.7,9.0,20.65,Rio de Janeiro,Sudeste
2000-04-14,30.4,23.4,25.8,8.2,11.5,18.11,Rio de Janeiro,Sudeste
2000-04-15,26.1,21.5,24.0,3.0,10.1,13.66,Rio de Janeiro,Sudeste
2000-04-16,26.3,20.6,23.2,0.0,11.9,15.96,Rio de Janeiro,Sudeste
2000-04-17,25.8,19.5,22.3,0.0,10.0,16.95,Rio de Janeiro,Sudeste
2000-04-18,29.3,20.2,24.0,0.0,10.7,19.8,Rio de Janeiro,Sudeste
2000-04-19,31.5,21.5,26.0,5.8,7.9,17.73,Rio de Janeiro,Sudeste
2000-04-20,29.5,22.8,25.0,8.8,12.3,13.78,Rio de Janeiro,Sudeste
2000-04-21,26.2,21.0,23.2,1.1,15.0,16.3,Rio de Janeiro,Sudeste
2000-04-22,24.3,19.5,21.7,1.4,18.9,15.66,Rio de Janeiro,Sudeste
2000-04-23,24.0,19.2,21.2,0.5,10.3,13.18,Rio de Janeiro,Sudeste
2000-04-24,26.2,17.7,21.4,0.0,9.2,19.99,Rio de Janeiro,Sudeste
2000-04-25,25.8,17.7,21.3,0.0,11.7,18.04,Rio de Janeiro,Sudeste
2000-04-26,26.5,17.2,21.5,0.0,10.4,19.42,Rio de Janeiro,Sudeste
2000-04-27,26.6,18.4,22.2,0.0,11.1,18.79,Rio de Janeiro,Sudeste
2000-04-28,26.9,18.7,22.5,0.0,8.3,17.47,Rio de Janeiro,Sudeste
2000-04-29,28.0,19.7,23.4,0.0,9.2,18.61,Rio de Janeiro,Sudeste
2000-04-30,28.1,20.8,23.9,0.0,8.0,16.75,Rio de Janeiro,Sudeste
2000-05-01,29.5,21.2,24.6,0.0,10.3,16.87,Rio de Janeiro,Sudeste
2000-05-02,30.0,20.6,25.0,0.0,8.4,18.15,Rio de Janeiro,Sudeste
2000-05-03,30.5,21.4,25.2,0.0,8.8,17.93,Rio de Janeiro,Sudeste
2000-05-04,29.3,20.9,24.7,0.0,8.7,18.12,Rio de Janeiro,Sudeste
2000-05-05,30.2,19.3,24.3,0.0,10.8,18.37,Rio de Janeiro,Sudeste
2000-05-06,32.0,19.4,25.3,0.0,14.8,18.26,Rio de Janeiro,Sudeste
2000-05-07,23.8,20.9,22.2,2.9,9.4,5.78,Rio de Janeiro,Sudeste
2000-05-08,23.4,20.3,21.7,1.4,9.0,5.49,Rio de Janeiro,Sudeste
2000-05-09,21.5,19.1,20.8,7.0,11.5,4.37,Rio de Janeiro,Sudeste
2000-05-10,23.2,17.7,20.1,0.8,14.5,12.52,Rio de Janeiro,Sudeste
2000-05-11,22.7,17.9,19.9,5.2,9.7,12.21,Rio de Janeiro,Sudeste
2000-05-12,22.8,17.6,19.6,1.0,7.4,11.33,Rio de Janeiro,Sudeste
2000-05-13,23.2,17.4,20.0,0.0,9.8,13.6,Rio de Janeiro,Sudeste
2000-05-14,24.1,16.9,20.2,0.0,9.2,15.51,Rio de Janeiro,Sudeste
2000-05-15,25.8,18.4,21.5,0.0,7.8,16.24,Rio de Janeiro,Sudeste
2000-05-16,27.4,18.8,22.3,0.0,7.6,15.56,Rio de Janeiro,Sudeste
2000-05-17,30.6,19.2,24.1,0.0,10.2,16.22,Rio de Janeiro,Sudeste
