date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
2016-01-01,33.1,25.3,27.9,11.0,7.9,24.17,Cuiabá,Centro-Oeste
2016-01-02,32.0,24.8,27.4,10.6,9.7,19.27,Cuiabá,Centro-Oeste
2016-01-03,30.3,25.0,26.9,6.4,6.6,13.5,Cuiabá,Centro-Oeste
2016-01-04,31.7,24.4,27.7,7.4,9.2,21.21,Cuiabá,Centro-Oeste
2016-01-05,30.9,25.3,27.3,18.3,13.5,16.5,Cuiabá,Centro-Oeste
2016-01-06,26.9,24.3,25.5,23.4,8.0,6.25,Cuiabá,Centro-Oeste
2016-01-07,29.4,24.0,26.6,2.2,12.6,17.19,Cuiabá,Centro-Oeste
2016-01-08,29.2,23.8,26.0,11.5,13.5,11.22,Cuiabá,Centro-Oeste
2016-01-09,30.7,24.6,26.7,8.5,18.1,16.14,Cuiabá,Centro-Oeste
2016-01-10,31.4,24.3,26.6,13.4,20.7,17.99,Cuiabá,Centro-Oeste
2016-01-11,29.7,24.4,25.6,26.8,16.9,11.97,Cuiabá,Centro-Oeste
2016-01-12,32.0,24.3,27.9,0.1,15.4,26.29,Cuiabá,Centro-Oeste
2016-01-13,31.3,25.5,27.8,5.6,17.4,21.41,Cuiabá,Centro-Oeste
2016-01-14,28.6,24.5,26.1,13.3,14.8,8.67,Cuiabá,Centro-Oeste
2016-01-15,27.9,24.3,25.8,8.0,19.1,10.76,Cuiabá,Centro-Oeste
2016-01-16,30.1,24.0,26.1,19.4,17.7,15.57,Cuiabá,Centro-Oeste
2016-01-17,26.6,24.0,25.0,35.9,16.6,6.53,Cuiabá,Centro-Oeste
2016-01-18,27.4,23.7,25.1,132.9,6.6,5.72,Cuiabá,Centro-Oeste
2016-01-19,30.4,23.6,26.9,6.5,10.4,15.33,Cuiabá,Centro-Oeste
2016-01-20,31.9,23.9,27.8,0.0,11.4,24.29,Cuiabá,Centro-Oeste
2016-01-21,32.0,23.1,27.6,0.1,12.2,26.32,Cuiabá,Centro-Oeste
2016-01-22,32.2,24.6,27.9,1.4,6.3,23.7,Cuiabá,Centro-Oeste
2016-01-23,31.7,24.0,27.7,4.0,9.8,24.01,Cuiabá,Centro-Oeste
2016-01-24,31.6,23.8,27.5,0.0,14.2,20.33,Cuiabá,Centro-Oeste
2016-01-25,32.5,25.6,28.7,0.4,15.7,23.01,Cuiabá,Centro-Oeste
2016-01-26,32.0,25.8,28.0,7.6,16.7,22.2,Cuiabá,Centro-Oeste
2016-01-27,30.1,25.0,26.6,27.5,11.8,11.44,Cuiabá,Centro-Oeste
2016-01-28,30.8,24.1,26.5,7.2,9.7,19.01,Cuiabá,Centro-Oeste
2016-01-29,29.2,24.4,26.1,19.0,10.1,13.18,Cuiabá,Centro-Oeste
2016-01-30,25.4,23.9,24.5,52.0,13.3,4.31,Cuiabá,Centro-Oeste
2016-01-31,29.9,23.5,26.4,32.5,10.5,15.55,Cuiabá,Centro-Oeste
2016-02-01,31.2,24.3,27.2,0.5,7.2,22.19,Cuiabá,Centro-Oeste
2016-02-02,32.1,23.5,27.3,2.4,7.2,25.1,Cuiabá,Centro-Oeste
2016-02-03,32.3,24.0,28.1,0.8,10.2,24.38,Cuiabá,Centro-Oeste
2016-02-04,32.0,24.2,28.1,1.4,12.6,25.72,Cuiabá,Centro-Oeste
2016-02-05,32.0,23.6,27.7,1.8,12.2,23.39,Cuiabá,Centro-Oeste
2016-02-06,31.5,24.4,27.1,13.9,6.4,21.42,Cuiabá,Centro-Oeste
2016-02-07,31.8,23.5,27.4,3.2,8.7,23.18,Cuiabá,Centro-Oeste
2016-02-08,33.6,24.1,28.4,2.1,10.4,24.52,Cuiabá,Centro-Oeste
2016-02-09,32.0,24.6,27.2,21.2,10.6,20.39,Cuiabá,Centro-Oeste
2016-02-10,31.9,23.4,27.2,7.7,7.0,23.79,Cuiabá,Centro-Oeste
2016-02-11,33.5,23.9,28.3,0.7,5.8,26.69,Cuiabá,Centro-Oeste
2016-02-12,33.6,24.0,28.7,0.7,8.0,26.45,Cuiabá,Centro-Oeste
2016-02-13,33.0,24.9,28.9,3.3,9.4,24.75,Cuiabá,Centro-Oeste
2016-02-14,31.9,25.6,28.3,2.3,6.3,19.85,Cuiabá,Centro-Oeste
2016-02-15,30.6,25.0,27.1,15.8,9.7,16.48,Cuiabá,Centro-Oeste
2016-02-16,31.0,24.8,27.6,0.7,16.2,20.74,Cuiabá,Centro-Oeste
2016-02-17,33.3,24.8,28.9,0.6,14.8,25.49,Cuiabá,Centro-Oeste
2016-02-18,32.4,25.3,28.7,5.9,7.4,24.41,Cuiabá,Centro-Oeste
2016-02-19,32.4,24.7,28.2,2.7,8.7,23.68,Cuiabá,Centro-Oeste
2016-02-20,32.1,24.8,28.2,5.3,7.9,20.92,Cuiabá,Centro-Oeste
2016-02-21,31.6,24.3,27.6,12.2,8.4,19.39,Cuiabá,Centro-Oeste
2016-02-22,32.2,24.4,27.3,7.7,6.7,21.02,Cuiabá,Centro-Oeste
2016-02-23,32.9,25.0,28.0,2.3,6.4,22.05,Cuiabá,Centro-Oeste
2016-02-24,28.5,24.0,26.3,8.4,7.1,9.07,Cuiabá,Centro-Oeste
2016-02-25,32.1,24.8,27.7,21.7,7.7,22.01,Cuiabá,Centro-Oeste
2016-02-26,32.3,24.1,27.8,3.4,13.9,24.59,Cuiabá,Centro-Oeste
2016-02-27,32.0,25.1,28.1,17.8,14.2,22.4,Cuiabá,Centro-Oeste
2016-02-28,31.3,23.9,27.1,7.9,5.2,16.57,Cuiabá,Centro-Oeste
2016-02-29,31.0,24.4,27.5,11.0,8.3,20.22,Cuiabá,Centro-Oeste
2016-03-01,31.3,24.6,27.5,14.4,8.5,19.96,Cuiabá,Centro-Oeste
2016-03-02,30.4,24.7,27.2,14.1,8.4,18.53,Cuiabá,Centro-Oeste
2016-03-03,31.5,24.4,27.4,0.0,9.2,22.76,Cuiabá,Centro-Oeste
2016-03-04,31.1,24.8,27.3,2.0,12.4,19.64,Cuiabá,Centro-Oeste
2016-03-05,29.4,23.8,25.8,20.0,11.1,14.14,Cuiabá,Centro-Oeste
2016-03-06,30.0,23.9,25.9,22.6,7.0,17.3,Cuiabá,Centro-Oeste
2016-03-07,30.4,23.2,26.3,13.8,5.4,19.28,Cuiabá,Centro-Oeste
2016-03-08,32.1,24.1,27.3,19.3,9.2,23.6,Cuiabá,Centro-Oeste
2016-03-09,30.5,24.5,27.0,15.8,10.0,18.53,Cuiabá,Centro-Oeste
2016-03-10,29.0,24.0,25.8,11.4,11.0,12.61,Cuiabá,Centro-Oeste
2016-03-11,27.6,23.2,25.2,3.3,11.9,10.11,Cuiabá,Centro-Oeste
2016-03-12,29.2,23.5,25.9,1.0,11.2,15.84,Cuiabá,Centro-Oeste
2016-03-13,29.2,23.6,25.9,12.3,7.2,15.59,Cuiabá,Centro-Oeste
2016-03-14,30.2,23.3,26.3,18.8,9.5,19.77,Cuiabá,Centro-Oeste
2016-03-15,30.9,23.9,26.4,23.6,7.4,18.64,Cuiabá,Centro-Oeste
2016-03-16,30.3,23.9,26.5,5.8,6.0,15.57,Cuiabá,Centro-Oeste
2016-03-17,32.3,23.2,27.7,0.8,6.6,24.04,Cuiabá,Centro-Oeste
2016-03-18,33.1,24.6,28.4,1.1,12.4,23.56,Cuiabá,Centro-Oeste
2016-03-19,31.2,24.2,26.9,13.1,7.1,19.81,Cuiabá,Centro-Oeste
2016-03-20,31.5,23.1,27.2,2.2,8.3,21.5,Cuiabá,Centro-Oeste
2016-03-21,32.4,24.6,27.9,5.3,7.3,21.88,Cuiabá,Centro-Oeste
2016-03-22,31.1,24.1,27.3,18.1,10.3,19.34,Cuiabá,Centro-Oeste
2016-03-23,31.5,23.8,27.6,9.4,7.2,22.05,Cuiabá,Centro-Oeste
2016-03-24,29.7,24.3,26.5,13.7,14.8,13.95,Cuiabá,Centro-Oeste
2016-03-25,28.6,23.8,25.4,16.3,11.0,8.43,Cuiabá,Centro-Oeste
2016-03-26,26.4,22.2,24.1,3.4,13.3,8.31,Cuiabá,Centro-Oeste
2016-03-27,28.8,23.3,25.7,0.5,12.4,15.48,Cuiabá,Centro-Oeste
2016-03-28,30.0,22.5,26.2,2.4,13.6,21.65,Cuiabá,Centro-Oeste
2016-03-29,31.4,23.9,27.2,4.0,7.1,20.55,Cuiabá,Centro-Oeste
2016-03-30,32.3,24.1,27.9,0.4,6.5,20.91,Cuiabá,Centro-Oeste
2016-03-31,33.9,24.3,28.5,0.0,8.3,22.02,Cuiabá,Centro-Oeste
2016-04-01,33.9,24.0,29.4,0.0,8.5,23.02,Cuiabá,Centro-Oeste
2016-04-02,33.4,24.2,28.6,0.7,7.2,21.92,Cuiabá,Centro-Oeste
2016-04-03,31.6,24.3,27.5,3.3,6.9,20.36,Cuiabá,Centro-Oeste
2016-04-04,33.3,23.8,28.1,0.4,7.2,22.89,Cuiabá,Centro-Oeste
