date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
1988-01-01,27.3,19.8,23.5,1.0,12.3,25.66,Porto Alegre,Sul
1988-01-02,27.6,20.2,23.7,0.2,16.8,22.29,Porto Alegre,Sul
1988-01-03,30.1,20.1,24.8,3.9,13.9,28.98,Porto Alegre,Sul
1988-01-04,33.2,21.2,26.8,1.7,14.2,28.41,Porto Alegre,Sul
1988-01-05,30.4,23.1,26.1,13.8,18.7,19.46,Porto Alegre,Sul
1988-01-06,23.6,18.5,21.7,1.1,22.5,25.1,Porto Alegre,Sul
1988-01-07,25.7,14.7,20.6,0.0,9.4,32.29,Porto Alegre,Sul
1988-01-08,28.6,14.6,22.3,0.0,19.4,31.61,Porto Alegre,Sul
1988-01-09,30.0,20.1,24.5,1.3,13.2,24.85,Porto Alegre,Sul
1988-01-10,31.0,20.2,25.4,0.0,13.4,30.37,Porto Alegre,Sul
1988-01-11,32.6,20.7,26.5,0.0,10.2,29.85,Porto Alegre,Sul
1988-01-12,33.8,21.4,27.6,0.4,11.6,28.98,Porto Alegre,Sul
1988-01-13,34.0,23.6,28.5,0.0,12.5,24.03,Porto Alegre,Sul
1988-01-14,28.0,23.3,25.4,21.5,9.5,8.86,Porto Alegre,Sul
1988-01-15,28.4,22.3,24.9,0.2,19.6,21.91,Porto Alegre,Sul
1988-01-16,27.4,22.2,24.2,28.7,14.2,10.93,Porto Alegre,Sul
1988-01-17,30.9,22.8,26.0,1.5,10.7,15.31,Porto Alegre,Sul
1988-01-18,33.4,24.0,27.9,3.1,13.7,25.96,Porto Alegre,Sul
1988-01-19,33.1,24.3,27.2,3.6,15.5,20.16,Porto Alegre,Sul
1988-01-20,30.9,24.1,26.7,1.5,13.3,20.04,Porto Alegre,Sul
1988-01-21,33.3,23.9,28.0,3.1,23.0,25.02,Porto Alegre,Sul
1988-01-22,27.7,22.2,24.4,0.0,15.6,19.7,Porto Alegre,Sul
1988-01-23,27.6,20.9,23.8,0.0,23.0,26.67,Porto Alegre,Sul
1988-01-24,28.7,20.1,24.1,0.0,22.0,27.69,Porto Alegre,Sul
1988-01-25,31.1,21.1,25.7,0.6,17.3,26.63,Porto Alegre,Sul
1988-01-26,31.3,22.6,26.2,13.9,10.8,22.48,Porto Alegre,Sul
1988-01-27,30.7,23.2,26.6,1.5,7.0,22.43,Porto Alegre,Sul
1988-01-28,32.1,22.9,26.8,1.4,17.8,19.5,Porto Alegre,Sul
1988-01-29,28.1,22.7,24.7,19.5,16.0,11.18,Porto Alegre,Sul
1988-01-30,22.6,18.3,19.6,55.1,24.7,3.54,Porto Alegre,Sul
1988-01-31,21.9,16.4,19.0,7.3,17.3,9.76,Porto Alegre,Sul
1988-02-01,22.1,13.8,18.9,0.3,15.5,17.78,Porto Alegre,Sul
1988-02-02,26.2,14.7,21.0,0.0,18.2,27.31,Porto Alegre,Sul
1988-02-03,27.5,17.9,22.7,0.1,14.6,23.33,Porto Alegre,Sul
