date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
2014-01-01,32.0,24.6,28.0,0.0,15.9,21.74,Belém,Norte
2014-01-02,31.3,25.7,27.9,0.0,16.9,21.48,Belém,Norte
2014-01-03,30.1,25.1,26.9,2.2,15.3,19.74,Belém,Norte
2014-01-04,30.9,24.8,27.0,0.8,14.6,19.79,Belém,Norte
2014-01-05,32.2,24.9,27.7,0.1,16.0,23.36,Belém,Norte
2014-01-06,31.2,24.8,27.0,5.7,15.4,21.83,Belém,Norte
2014-01-07,29.1,24.6,26.0,12.3,10.8,17.06,Belém,Norte
2014-01-08,29.3,23.6,25.7,8.8,14.1,18.62,Belém,Norte
2014-01-09,26.3,23.3,24.5,25.2,13.6,8.4,Belém,Norte
2014-01-10,27.4,23.6,25.1,10.5,13.0,13.36,Belém,Norte
2014-01-11,29.7,23.9,25.7,7.3,15.4,17.37,Belém,Norte
2014-01-12,26.6,24.1,24.8,15.4,10.5,8.0,Belém,Norte
2014-01-13,30.3,23.4,26.1,1.3,13.9,19.99,Belém,Norte
2014-01-14,30.3,24.3,26.8,0.6,13.7,22.01,Belém,Norte
2014-01-15,30.5,24.9,26.8,4.1,11.5,22.42,Belém,Norte
2014-01-16,30.0,24.1,26.4,6.4,12.6,19.7,Belém,Norte
2014-01-17,30.2,24.9,27.0,1.6,17.3,19.77,Belém,Norte
2014-01-18,30.6,25.2,27.6,0.1,17.7,20.91,Belém,Norte
2014-01-19,29.2,24.8,26.6,1.5,17.6,19.92,Belém,Norte
2014-01-20,27.8,24.3,25.9,5.9,16.9,14.54,Belém,Norte
2014-01-21,29.8,23.9,26.6,2.1,14.6,19.57,Belém,Norte
2014-01-22,30.7,24.2,27.3,0.0,14.4,21.08,Belém,Norte
2014-01-23,30.8,24.4,26.9,2.2,14.3,22.54,Belém,Norte
2014-01-24,29.9,24.2,25.9,21.7,13.3,18.9,Belém,Norte
2014-01-25,26.4,23.6,24.9,7.3,10.3,7.73,Belém,Norte
2014-01-26,28.6,23.4,25.7,5.7,13.3,16.28,Belém,Norte
2014-01-27,27.5,23.8,25.4,7.3,12.3,13.42,Belém,Norte
2014-01-28,28.9,23.9,25.4,16.9,9.2,15.04,Belém,Norte
2014-01-29,29.2,23.1,25.4,19.3,13.1,18.43,Belém,Norte
2014-01-30,29.3,23.8,25.7,15.4,15.9,16.71,Belém,Norte
