date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
1988-01-01,25.8,17.1,21.2,0.0,13.9,25.55,Curitiba,Sul
1988-01-02,23.2,17.3,19.9,3.3,13.2,21.11,Curitiba,Sul
1988-01-03,24.9,17.0,20.4,0.0,14.5,23.38,Curitiba,Sul
1988-01-04,27.6,17.5,22.1,0.0,12.9,28.59,Curitiba,Sul
1988-01-05,29.2,19.5,24.3,0.0,15.6,26.96,Curitiba,Sul
1988-01-06,27.5,17.0,22.2,12.2,22.4,21.27,Curitiba,Sul
1988-01-07,22.9,15.2,18.3,0.3,15.5,13.9,Curitiba,Sul
1988-01-08,24.8,15.9,19.8,0.0,17.8,26.92,Curitiba,Sul
1988-01-09,25.0,16.5,20.0,0.6,15.2,25.27,Curitiba,Sul
1988-01-10,25.0,17.5,19.9,7.4,15.8,22.39,Curitiba,Sul
1988-01-11,26.4,16.7,20.8,0.2,11.7,24.95,Curitiba,Sul
1988-01-12,27.6,17.5,22.7,0.1,8.7,25.59,Curitiba,Sul
1988-01-13,30.2,19.2,24.5,1.1,15.8,28.02,Curitiba,Sul
1988-01-14,30.5,20.5,24.6,5.2,17.3,25.92,Curitiba,Sul
1988-01-15,28.9,19.6,23.0,20.4,13.4,21.24,Curitiba,Sul
1988-01-16,27.1,20.0,22.3,29.7,10.5,16.92,Curitiba,Sul
1988-01-17,27.1,19.9,22.7,6.3,8.4,17.67,Curitiba,Sul
1988-01-18,30.9,20.4,24.7,0.4,11.3,26.14,Curitiba,Sul
1988-01-19,30.5,20.8,25.2,7.1,10.7,26.94,Curitiba,Sul
1988-01-20,29.9,21.2,24.6,8.6,12.3,25.8,Curitiba,Sul
1988-01-21,30.5,21.0,24.6,2.1,15.1,26.33,Curitiba,Sul
1988-01-22,28.4,20.0,23.3,14.5,11.1,22.59,Curitiba,Sul
1988-01-23,22.6,17.9,20.6,6.1,18.9,9.3,Curitiba,Sul
1988-01-24,22.3,17.6,19.3,1.5,19.4,9.9,Curitiba,Sul
1988-01-25,24.6,18.3,21.0,0.7,14.0,14.93,Curitiba,Sul
1988-01-26,27.9,19.8,22.5,13.3,9.5,19.79,Curitiba,Sul
1988-01-27,28.5,19.7,23.4,3.8,16.4,24.57,Curitiba,Sul
1988-01-28,29.7,18.8,23.9,2.2,16.2,26.95,Curitiba,Sul
1988-01-29,29.2,20.8,24.0,5.4,17.3,23.99,Curitiba,Sul
1988-01-30,27.0,19.9,22.5,12.3,17.2,18.01,Curitiba,Sul
1988-01-31,26.3,19.5,21.6,14.2,15.5,13.94,Curitiba,Sul
1988-02-01,19.5,14.7,16.2,26.4,20.1,3.86,Curitiba,Sul
1988-02-02,17.6,14.8,16.2,2.1,20.1,5.26,Curitiba,Sul
1988-02-03,22.2,14.5,18.2,0.4,12.8,16.19,Curitiba,Sul
1988-02-04,25.1,17.5,20.3,7.2,12.3,20.13,Curitiba,Sul
1988-02-05,18.6,15.9,17.3,0.9,18.9,8.22,Curitiba,Sul
1988-02-06,21.0,15.5,17.6,0.1,14.3,8.21,Curitiba,Sul
1988-02-07,19.8,15.8,17.3,7.4,16.4,7.44,Curitiba,Sul
1988-02-08,17.4,14.6,16.0,8.9,19.5,9.45,Curitiba,Sul
1988-02-09,17.9,14.5,16.2,2.5,16.8,6.87,Curitiba,Sul
1988-02-10,19.4,15.5,17.0,7.5,19.5,7.84,Curitiba,Sul
1988-02-11,20.0,14.9,16.9,1.3,15.3,16.08,Curitiba,Sul
1988-02-12,21.6,14.3,17.4,0.0,14.3,21.16,Curitiba,Sul
1988-02-13,21.7,15.5,18.2,1.3,15.5,17.68,Curitiba,Sul
1988-02-14,23.9,16.6,19.2,2.2,12.3,11.44,Curitiba,Sul
1988-02-15,25.8,18.4,21.5,0.5,10.8,19.2,Curitiba,Sul
1988-02-16,25.7,19.2,21.5,8.7,11.9,14.8,Curitiba,Sul
1988-02-17,24.5,17.6,20.5,4.8,14.3,17.81,Curitiba,Sul
1988-02-18,25.5,18.3,21.0,0.7,13.7,23.1,Curitiba,Sul
1988-02-19,23.1,17.5,19.7,1.6,17.0,17.7,Curitiba,Sul
1988-02-20,22.6,17.1,19.4,0.7,19.2,13.77,Curitiba,Sul
1988-02-21,21.9,16.7,19.0,0.3,15.7,10.37,Curitiba,Sul
1988-02-22,22.0,17.7,19.5,1.7,14.6,12.86,Curitiba,Sul
1988-02-23,23.8,17.5,20.2,1.0,14.4,17.07,Curitiba,Sul
1988-02-24,25.2,17.3,20.7,0.0,12.6,20.48,Curitiba,Sul
1988-02-25,25.3,18.4,21.0,17.6,11.4,14.77,Curitiba,Sul
1988-02-26,24.9,19.6,21.6,6.6,10.3,14.4,Curitiba,Sul
1988-02-27,24.5,19.9,21.2,11.4,10.6,13.18,Curitiba,Sul
1988-02-28,24.3,19.2,21.2,7.8,10.4,11.96,Curitiba,Sul
1988-02-29,24.5,19.4,21.2,6.3,8.0,12.84,Curitiba,Sul
1988-03-01,23.0,19.3,20.8,27.5,7.2,9.66,Curitiba,Sul
1988-03-02,23.4,19.0,20.5,23.9,11.2,11.33,Curitiba,Sul
1988-03-03,25.1,17.9,20.8,1.9,13.7,16.55,Curitiba,Sul
1988-03-04,24.9,18.6,21.0,0.9,15.8,18.44,Curitiba,Sul
1988-03-05,24.4,17.1,20.5,0.1,13.3,17.25,Curitiba,Sul
1988-03-06,26.4,19.5,22.1,1.8,10.5,18.67,Curitiba,Sul
1988-03-07,25.1,19.3,21.6,0.0,15.5,21.24,Curitiba,Sul
1988-03-08,22.5,17.2,19.8,4.0,21.2,14.09,Curitiba,Sul
1988-03-09,19.0,15.5,17.2,1.4,20.0,10.05,Curitiba,Sul
1988-03-10,21.7,15.8,18.2,0.0,17.9,16.75,Curitiba,Sul
1988-03-11,22.3,16.5,19.0,1.0,18.4,17.29,Curitiba,Sul
1988-03-12,23.2,16.5,19.1,0.0,15.7,20.38,Curitiba,Sul
1988-03-13,23.9,15.6,19.2,0.0,13.0,22.94,Curitiba,Sul
1988-03-14,25.7,16.1,20.1,0.0,11.7,22.99,Curitiba,Sul
1988-03-15,25.9,17.0,20.7,0.0,11.6,24.03,Curitiba,Sul
1988-03-16,24.6,17.1,20.5,0.5,11.2,14.46,Curitiba,Sul
1988-03-17,23.4,18.5,20.5,10.6,8.6,13.87,Curitiba,Sul
1988-03-18,24.4,18.9,20.8,3.9,8.0,13.2,Curitiba,Sul
1988-03-19,25.7,18.6,21.1,0.7,13.9,18.58,Curitiba,Sul
1988-03-20,24.8,17.8,20.5,0.0,13.8,19.66,Curitiba,Sul
1988-03-21,24.8,16.1,19.7,0.0,11.6,23.23,Curitiba,Sul
1988-03-22,26.9,16.4,20.8,0.0,9.9,25.1,Curitiba,Sul
1988-03-23,27.4,16.9,21.5,0.0,11.3,24.36,Curitiba,Sul
1988-03-24,27.6,17.2,21.8,0.0,8.7,24.03,Curitiba,Sul
1988-03-25,28.0,17.5,22.0,0.0,8.0,23.77,Curitiba,Sul
1988-03-26,28.0,17.9,22.3,0.0,9.4,23.16,Curitiba,Sul
1988-03-27,29.0,18.3,23.0,0.0,8.0,23.19,Curitiba,Sul
1988-03-28,29.6,17.1,23.4,0.8,13.2,22.85,Curitiba,Sul
1988-03-29,26.2,18.6,21.3,5.3,13.4,16.46,Curitiba,Sul
1988-03-30,26.4,19.0,21.6,5.7,11.1,15.37,Curitiba,Sul
1988-03-31,28.2,19.3,22.5,3.1,19.6,16.98,Curitiba,Sul
1988-04-01,25.6,17.7,20.6,24.5,16.2,13.24,Curitiba,Sul
1988-04-02,21.0,16.8,17.9,0.3,13.0,5.95,Curitiba,Sul
1988-04-03,21.6,16.4,18.2,0.7,12.6,9.84,Curitiba,Sul
1988-04-04,24.9,16.0,19.7,4.9,16.9,17.3,Curitiba,Sul
1988-04-05,22.5,16.2,18.4,0.0,14.8,14.79,Curitiba,Sul
1988-04-06,24.6,15.5,19.3,0.1,14.6,17.78,Curitiba,Sul
1988-04-07,25.2,16.7,20.2,6.5,11.2,14.57,Curitiba,Sul
1988-04-08,21.7,13.2,18.3,2.6,20.6,7.6,Curitiba,Sul
1988-04-09,16.1,10.2,13.3,0.0,14.8,13.21,Curitiba,Sul
1988-04-10,21.4,11.3,16.1,0.0,11.1,13.82,Curitiba,Sul
1988-04-11,24.2,14.4,18.8,1.5,13.8,16.84,Curitiba,Sul
1988-04-12,23.1,15.9,19.0,0.4,12.6,14.17,Curitiba,Sul
1988-04-13,19.1,16.3,17.7,29.9,18.6,3.19,Curitiba,Sul
1988-04-14,19.3,13.8,16.2,0.1,11.0,13.15,Curitiba,Sul
1988-04-15,20.4,14.0,16.8,0.0,11.4,13.58,Curitiba,Sul
1988-04-16,21.6,14.4,17.7,0.0,10.0,13.27,Curitiba,Sul
1988-04-17,19.3,14.9,16.9,0.5,14.9,9.5,Curitiba,Sul
1988-04-18,18.9,14.9,16.3,0.3,17.3,6.69,Curitiba,Sul
1988-04-19,18.5,15.3,16.7,0.1,15.7,4.33,Curitiba,Sul
1988-04-20,18.8,16.1,17.4,6.1,14.9,3.48,Curitiba,Sul
1988-04-21,24.0,17.6,19.9,0.7,9.5,10.79,Curitiba,Sul
1988-04-22,23.6,18.1,20.0,0.4,20.2,8.79,Curitiba,Sul
1988-04-23,19.3,16.1,17.6,0.0,16.0,6.41,Curitiba,Sul
1988-04-24,20.7,15.8,18.0,0.0,13.8,6.24,Curitiba,Sul
1988-04-25,22.7,16.8,19.4,2.3,10.8,7.09,Curitiba,Sul
1988-04-26,24.0,17.6,20.2,0.0,14.4,8.54,Curitiba,Sul
1988-04-27,23.1,13.4,18.4,17.2,21.7,6.6,Curitiba,Sul
1988-04-28,13.2,11.5,12.3,5.0,20.9,1.78,Curitiba,Sul
1988-04-29,13.7,11.3,12.3,0.6,17.9,4.42,Curitiba,Sul
1988-04-30,15.6,10.1,12.7,0.0,16.5,9.87,Curitiba,Sul
1988-05-01,19.7,11.7,15.3,0.0,14.0,9.67,Curitiba,Sul
1988-05-02,21.5,13.3,16.9,5.6,14.5,9.98,Curitiba,Sul
1988-05-03,21.7,15.6,18.1,15.0,16.9,8.6,Curitiba,Sul
1988-05-04,17.8,9.6,14.3,20.8,20.8,2.05,Curitiba,Sul
1988-05-05,12.0,9.6,10.8,1.8,16.3,2.85,Curitiba,Sul
1988-05-06,14.3,11.0,12.5,0.1,16.4,4.29,Curitiba,Sul
1988-05-07,14.5,12.3,13.5,12.8,10.3,2.21,Curitiba,Sul
1988-05-08,17.5,13.6,14.9,1.8,11.4,4.42,Curitiba,Sul
1988-05-09,18.0,11.6,14.3,0.0,10.7,12.47,Curitiba,Sul
1988-05-10,18.5,10.8,13.9,0.0,6.6,12.56,Curitiba,Sul
1988-05-11,20.5,10.6,15.3,0.0,8.7,14.71,Curitiba,Sul
1988-05-12,18.5,12.6,15.2,6.0,9.4,8.63,Curitiba,Sul
1988-05-13,18.7,13.7,16.0,1.5,21.1,6.79,Curitiba,Sul
1988-05-14,19.3,10.4,14.6,0.0,17.0,16.94,Curitiba,Sul
1988-05-15,20.0,9.2,15.0,0.0,13.8,14.94,Curitiba,Sul
1988-05-16,22.3,11.2,16.1,7.6,15.6,13.02,Curitiba,Sul
1988-05-17,17.3,13.2,15.7,37.6,16.0,2.85,Curitiba,Sul
1988-05-18,14.9,12.9,13.7,5.0,13.8,3.24,Curitiba,Sul
1988-05-19,21.8,13.6,16.8,0.2,15.5,10.31,Curitiba,Sul
