date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
1982-01-01,21.4,17.9,19.3,0.0,18.8,14.7,Porto Alegre,Sul
1982-01-02,22.3,15.1,19.2,0.1,15.5,21.75,Porto Alegre,Sul
1982-01-03,23.5,14.4,19.4,0.1,22.0,22.79,Porto Alegre,Sul
1982-01-04,26.3,14.2,20.6,0.0,20.8,32.14,Porto Alegre,Sul
1982-01-05,28.4,15.6,22.4,0.0,14.8,29.21,Porto Alegre,Sul
1982-01-06,28.9,18.5,23.9,0.1,18.4,27.08,Porto Alegre,Sul
1982-01-07,26.0,19.7,22.6,0.0,17.1,14.22,Porto Alegre,Sul
1982-01-08,24.9,20.4,22.1,1.9,20.6,11.8,Porto Alegre,Sul
1982-01-09,29.3,19.5,23.7,2.6,17.0,22.39,Porto Alegre,Sul
1982-01-10,31.5,19.7,25.8,0.3,18.7,27.97,Porto Alegre,Sul
1982-01-11,28.1,20.2,22.9,0.6,24.1,20.91,Porto Alegre,Sul
1982-01-12,24.4,18.1,21.3,0.0,17.1,24.8,Porto Alegre,Sul
1982-01-13,28.0,16.9,22.5,0.0,18.7,28.86,Porto Alegre,Sul
1982-01-14,27.7,16.8,22.1,0.0,14.5,30.91,Porto Alegre,Sul
1982-01-15,29.0,15.7,22.6,0.0,18.1,31.92,Porto Alegre,Sul
1982-01-16,31.2,16.4,23.7,0.0,19.8,31.02,Porto Alegre,Sul
1982-01-17,31.5,19.4,25.1,0.0,22.5,27.22,Porto Alegre,Sul
1982-01-18,27.8,21.5,24.3,1.1,24.0,23.57,Porto Alegre,Sul
1982-01-19,28.5,20.7,23.7,0.1,26.1,21.61,Porto Alegre,Sul
1982-01-20,31.4,18.8,24.7,0.0,23.2,29.29,Porto Alegre,Sul
1982-01-21,33.2,20.3,26.4,0.0,15.6,29.26,Porto Alegre,Sul
1982-01-22,25.4,20.0,22.6,8.9,23.1,12.65,Porto Alegre,Sul
1982-01-23,26.8,16.7,21.5,0.0,20.2,26.71,Porto Alegre,Sul
1982-01-24,28.8,15.0,21.9,0.0,21.6,31.87,Porto Alegre,Sul
1982-01-25,30.2,16.8,23.3,0.0,19.8,30.92,Porto Alegre,Sul
1982-01-26,33.0,18.0,25.5,0.0,17.2,29.96,Porto Alegre,Sul
1982-01-27,34.0,20.6,27.3,0.0,14.2,27.03,Porto Alegre,Sul
1982-01-28,34.7,22.1,28.0,0.5,14.9,28.07,Porto Alegre,Sul
1982-01-29,34.6,22.8,28.1,0.3,17.2,28.1,Porto Alegre,Sul
1982-01-30,34.0,23.1,28.2,0.4,19.1,27.27,Porto Alegre,Sul
1982-01-31,33.9,23.4,28.2,0.3,17.7,27.2,Porto Alegre,Sul
1982-02-01,34.3,23.3,28.2,0.0,14.6,26.04,Porto Alegre,Sul
1982-02-02,34.9,23.5,28.2,3.2,13.2,24.77,Porto Alegre,Sul
1982-02-03,30.9,22.9,26.6,27.4,16.6,17.24,Porto Alegre,Sul
1982-02-04,22.8,20.2,21.7,6.8,18.8,6.07,Porto Alegre,Sul
1982-02-05,23.7,19.4,21.5,0.1,20.0,13.45,Porto Alegre,Sul
1982-02-06,26.0,17.8,21.5,0.0,16.6,16.02,Porto Alegre,Sul
1982-02-07,30.4,18.0,24.0,0.0,14.0,25.65,Porto Alegre,Sul
1982-02-08,32.3,20.6,25.7,0.7,19.2,24.47,Porto Alegre,Sul
1982-02-09,29.5,22.9,25.4,3.2,12.6,11.79,Porto Alegre,Sul
1982-02-10,29.4,22.9,25.6,14.7,16.9,13.33,Porto Alegre,Sul
1982-02-11,31.4,22.8,26.2,11.6,14.3,23.85,Porto Alegre,Sul
1982-02-12,27.8,23.1,25.1,9.4,19.8,14.12,Porto Alegre,Sul
1982-02-13,30.4,22.5,26.0,5.7,13.1,18.77,Porto Alegre,Sul
1982-02-14,28.1,21.3,24.2,12.1,23.2,13.72,Porto Alegre,Sul
1982-02-15,27.7,20.7,23.4,1.4,14.9,11.93,Porto Alegre,Sul
1982-02-16,27.7,22.6,25.0,6.4,15.8,15.73,Porto Alegre,Sul
1982-02-17,28.7,22.2,25.0,3.4,14.0,20.75,Porto Alegre,Sul
1982-02-18,28.1,21.8,24.1,6.4,20.8,20.1,Porto Alegre,Sul
1982-02-19,25.8,21.6,23.2,15.1,16.0,14.51,Porto Alegre,Sul
1982-02-20,29.0,21.1,24.4,0.6,13.7,19.03,Porto Alegre,Sul
1982-02-21,31.3,20.0,25.6,12.4,23.7,13.16,Porto Alegre,Sul
1982-02-22,26.3,19.9,22.8,1.7,20.6,21.44,Porto Alegre,Sul
1982-02-23,25.0,18.1,21.5,0.9,12.9,20.67,Porto Alegre,Sul
1982-02-24,25.0,18.1,21.4,0.1,14.8,23.36,Porto Alegre,Sul
1982-02-25,26.7,17.3,21.7,0.1,19.6,18.58,Porto Alegre,Sul
1982-02-26,28.0,19.0,23.1,0.9,16.9,22.42,Porto Alegre,Sul
1982-02-27,28.6,19.9,24.0,2.2,14.8,22.2,Porto Alegre,Sul
1982-02-28,29.9,20.2,24.9,0.4,14.5,23.37,Porto Alegre,Sul
1982-03-01,27.2,21.5,23.3,18.4,19.2,14.41,Porto Alegre,Sul
1982-03-02,25.3,20.5,22.2,0.8,22.4,15.78,Porto Alegre,Sul
1982-03-03,26.4,19.5,22.4,0.1,21.3,25.12,Porto Alegre,Sul
