date,temp_max,temp_min,temp_mean,precip,wind_max,radiation,city,region
2022-01-01,28.3,24.9,26.5,0.9,18.8,24.03,Salvador,Nordeste
2022-01-02,27.8,24.6,26.2,1.8,19.9,25.67,Salvador,Nordeste
2022-01-03,28.8,24.3,26.3,0.2,19.4,27.04,Salvador,Nordeste
2022-01-04,27.2,23.3,25.5,1.6,15.7,24.17,Salvador,Nordeste
2022-01-05,29.0,24.8,26.7,0.5,21.5,27.26,Salvador,Nordeste
2022-01-06,28.9,24.6,26.6,1.9,20.9,22.61,Salvador,Nordeste
2022-01-07,28.4,25.1,26.6,2.3,15.5,17.95,Salvador,Nordeste
2022-01-08,29.2,25.0,26.8,1.7,25.5,22.95,Salvador,Nordeste
2022-01-09,28.7,24.1,26.5,2.1,19.8,24.81,Salvador,Nordeste
2022-01-10,28.4,24.6,26.5,0.4,19.1,26.05,Salvador,Nordeste
2022-01-11,28.5,23.9,26.5,5.2,22.7,25.93,Salvador,Nordeste
2022-01-12,30.0,24.8,26.9,0.1,18.5,29.09,Salvador,Nordeste
2022-01-13,28.6,24.2,26.7,0.4,15.9,28.33,Salvador,Nordeste
2022-01-14,29.4,26.1,27.4,3.2,25.7,26.28,Salvador,Nordeste
2022-01-15,28.9,25.3,27.0,1.1,22.6,26.54,Salvador,Nordeste
2022-01-16,27.2,24.9,26.1,1.3,15.0,20.92,Salvador,Nordeste
2022-01-17,29.6,24.3,27.0,0.6,20.0,26.83,Salvador,Nordeste
2022-01-18,29.3,25.1,27.0,0.0,16.1,28.2,Salvador,Nordeste
2022-01-19,28.1,24.7,26.7,2.1,16.3,24.43,Salvador,Nordeste
2022-01-20,27.9,24.2,26.3,6.8,16.9,23.7,Salvador,Nordeste
2022-01-21,27.2,24.8,26.0,1.4,14.3,22.81,Salvador,Nordeste
2022-01-22,28.0,24.3,26.3,1.8,18.7,24.76,Salvador,Nordeste
2022-01-23,27.7,23.3,25.8,16.4,15.8,22.57,Salvador,Nordeste
2022-01-24,27.1,24.0,25.5,6.9,13.5,17.39,Salvador,Nordeste
2022-01-25,28.2,22.7,25.8,11.5,20.7,20.84,Salvador,Nordeste
2022-01-26,27.9,22.5,25.0,23.2,22.5,15.62,Salvador,Nordeste
2022-01-27,27.5,23.3,25.7,3.2,18.7,25.58,Salvador,Nordeste
2022-01-28,27.7,23.5,25.4,8.9,19.1,22.76,Salvador,Nordeste
2022-01-29,27.8,23.2,25.4,10.2,12.6,17.97,Salvador,Nordeste
2022-01-30,29.4,24.8,27.1,0.4,20.4,20.39,Salvador,Nordeste
2022-01-31,29.5,24.8,27.1,1.5,20.3,26.95,Salvador,Nordeste
2022-02-01,29.1,25.4,27.2,1.1,20.6,26.79,Salvador,Nordeste
2022-02-02,29.1,24.0,26.8,1.6,18.8,26.97,Salvador,Nordeste
2022-02-03,29.2,25.0,27.1,2.0,19.2,27.74,Salvador,Nordeste
2022-02-04,28.8,25.1,26.8,2.1,20.9,26.18,Salvador,Nordeste
2022-02-05,29.5,23.8,26.7,6.4,19.6,21.6,Salvador,Nordeste
2022-02-06,28.3,24.8,26.6,0.4,19.2,23.5,Salvador,Nordeste
2022-02-07,28.5,24.6,26.8,1.2,15.9,25.42,Salvador,Nordeste
2022-02-08,29.4,25.1,27.2,0.5,21.7,27.57,Salvador,Nordeste
2022-02-09,28.5,24.6,26.8,1.1,18.6,25.75,Salvador,Nordeste
2022-02-10,28.4,25.1,26.8,0.1,18.6,23.3,Salvador,Nordeste
2022-02-11,27.1,23.8,26.0,6.3,15.9,20.35,Salvador,Nordeste
2022-02-12,28.6,24.4,26.6,3.6,18.9,21.84,Salvador,Nordeste
2022-02-13,27.8,24.0,25.8,5.4,18.0,19.83,Salvador,Nordeste
2022-02-14,27.4,22.2,26.0,9.5,19.6,22.78,Salvador,Nordeste
2022-02-15,29.1,24.9,27.0,0.5,19.4,25.25,Salvador,Nordeste
2022-02-16,29.4,24.6,26.8,2.8,18.0,26.86,Salvador,Nordeste
2022-02-17,28.4,25.0,26.9,0.1,17.3,25.61,Salvador,Nordeste
2022-02-18,29.4,25.2,27.0,0.9,20.6,25.79,Salvador,Nordeste
2022-02-19,29.4,25.2,27.2,2.5,22.4,25.41,Salvador,Nordeste
2022-02-20,28.6,25.1,26.5,1.9,17.8,22.29,Salvador,Nordeste
2022-02-21,26.7,24.5,25.8,3.5,14.3,19.78,Salvador,Nordeste
2022-02-22,28.3,24.9,26.6,0.4,17.0,25.9,Salvador,Nordeste
2022-02-23,28.1,24.5,26.7,1.1,15.0,25.07,Salvador,Nordeste
2022-02-24,28.3,24.4,26.6,1.3,17.1,24.15,Salvador,Nordeste
2022-02-25,29.4,24.9,27.3,3.6,20.6,25.01,Salvador,Nordeste
2022-02-26,28.1,24.1,26.3,2.8,19.0,24.09,Salvador,Nordeste
2022-02-27,28.6,26.0,27.1,2.1,22.2,25.19,Salvador,Nordeste
2022-02-28,27.9,25.8,26.7,2.0,19.2,24.98,Salvador,Nordeste
2022-03-01,29.0,25.2,27.1,0.3,18.9,24.8,Salvador,Nordeste
2022-03-02,29.5,24.9,26.9,4.1,23.0,23.49,Salvador,Nordeste
2022-03-03,26.9,24.1,25.4,15.8,19.8,14.45,Salvador,Nordeste
2022-03-04,26.6,24.0,25.0,21.7,21.8,13.56,Salvador,Nordeste
2022-03-05,26.5,23.3,25.2,7.5,16.3,16.59,Salvador,Nordeste
2022-03-06,26.9,23.4,25.4,4.2,17.9,22.36,Salvador,Nordeste
2022-03-07,27.4,22.8,25.4,5.7,20.4,22.49,Salvador,Nordeste
2022-03-08,27.2,24.8,26.0,1.9,18.8,24.61,Salvador,Nordeste
2022-03-09,27.1,23.7,25.9,2.6,19.2,22.83,Salvador,Nordeste
2022-03-10,27.3,24.1,26.0,7.0,18.1,18.67,Salvador,Nordeste
2022-03-11,28.0,24.4,26.5,1.8,17.6,21.35,Salvador,Nordeste
2022-03-12,28.3,24.3,26.5,0.8,17.3,24.22,Salvador,Nordeste
2022-03-13,28.0,24.9,26.5,1.1,16.4,23.03,Salvador,Nordeste
2022-03-14,28.4,24.1,26.6,2.1,18.5,23.34,Salvador,Nordeste
2022-03-15,28.3,24.5,25.8,10.8,18.2,13.41,Salvador,Nordeste
2022-03-16,28.1,23.9,26.4,7.2,16.5,19.88,Salvador,Nordeste
2022-03-17,27.4,24.1,26.0,3.7,18.5,21.91,Salvador,Nordeste
2022-03-18,28.6,23.9,26.2,6.0,21.4,21.25,Salvador,Nordeste
2022-03-19,27.6,23.8,26.0,2.3,18.9,23.42,Salvador,Nordeste
2022-03-20,28.4,24.7,26.8,0.9,16.3,24.65,Salvador,Nordeste
2022-03-21,27.6,24.8,26.6,0.8,18.0,22.03,Salvador,Nordeste
2022-03-22,27.8,24.0,26.2,3.1,20.7,22.0,Salvador,Nordeste
2022-03-23,27.0,23.3,25.3,41.3,21.5,14.69,Salvador,Nordeste
2022-03-24,29.1,23.5,26.6,1.8,17.5,24.15,Salvador,Nordeste
2022-03-25,27.3,25.1,26.3,1.6,16.9,21.54,Salvador,Nordeste
2022-03-26,27.7,23.9,26.1,2.0,14.5,21.94,Salvador,Nordeste
2022-03-27,27.8,24.5,26.5,1.5,18.5,20.85,Salvador,Nordeste
2022-03-28,29.3,25.5,27.1,0.7,18.4,23.62,Salvador,Nordeste
2022-03-29,27.5,24.6,26.2,1.7,15.0,20.42,Salvador,Nordeste
2022-03-30,27.8,24.1,26.2,3.1,17.6,21.19,Salvador,Nordeste
2022-03-31,28.4,25.4,26.9,0.5,16.9,24.18,Salvador,Nordeste
2022-04-01,27.7,25.1,26.2,1.7,17.9,21.47,Salvador,Nordeste
2022-04-02,27.5,23.8,25.9,4.3,18.1,22.46,Salvador,Nordeste
2022-04-03,27.9,24.9,26.2,3.0,21.9,20.27,Salvador,Nordeste
2022-04-04,27.2,23.3,25.4,10.4,16.1,18.5,Salvador,Nordeste
2022-04-05,27.1,23.5,25.7,2.7,14.9,21.04,Salvador,Nordeste
2022-04-06,27.8,23.5,26.1,2.8,13.6,23.88,Salvador,Nordeste
2022-04-07,28.6,24.1,26.5,0.1,14.3,24.26,Salvador,Nordeste
2022-04-08,29.5,23.9,26.9,0.0,14.6,24.44,Salvador,Nordeste
2022-04-09,29.5,24.5,26.9,0.0,12.8,24.02,Salvador,Nordeste
2022-04-10,28.8,24.6,26.8,0.6,17.3,22.27,Salvador,Nordeste
2022-04-11,29.3,24.1,26.9,0.1,16.8,22.91,Salvador,Nordeste
